== 1
1029.999997,6.175013,0.924860
1029.999997,6.175012,0.849860
1029.999998,6.175011,0.774860
1029.999998,6.175010,0.699859
1029.999998,6.175009,0.624859
1029.999998,6.175008,0.549858
1029.999999,6.175007,0.474858
1029.999999,6.175006,0.399858
1029.999999,6.175005,0.324858
1029.999999,6.175003,0.249858
1030.000000,6.175002,0.174857
1030.000000,6.175001,0.099857
1030.000000,6.175000,0.024857
1030.000000,6.174999,-0.050143
1030.000000,6.174998,-0.125143
1030.000001,6.174997,-0.200143
1030.000001,6.174996,-0.275142
1030.000001,6.174995,-0.350142
1030.000001,6.174994,-0.425142
1030.000002,6.174993,-0.500142
1030.000002,6.174992,-0.575141
1030.000002,6.174991,-0.650141
1030.000002,6.174990,-0.725141
1030.000002,6.174989,-0.800140
1030.000003,6.174987,-0.875140
1030.000003,6.174986,-0.950139
1029.999996,6.100018,1.299862
1029.999996,6.100017,1.224862
1029.999997,6.100016,1.149861
1029.999997,6.100015,1.074860
1029.999997,6.100014,0.999860
1029.999997,6.100013,0.924859
1029.999997,6.100012,0.849859
1029.999998,6.100011,0.774858
1029.999998,6.100010,0.699858
1029.999998,6.100009,0.624858
1029.999998,6.100008,0.549857
1029.999999,6.100007,0.474857
1029.999999,6.100006,0.399857
1029.999999,6.100005,0.324857
1029.999999,6.100003,0.249856
1030.000000,6.100002,0.174856
1030.000000,6.100001,0.099856
1030.000000,6.100000,0.024856
1030.000000,6.099999,-0.050144
1030.000000,6.099998,-0.125144
1030.000001,6.099997,-0.200144
1030.000001,6.099996,-0.275144
1030.000001,6.099995,-0.350143
1030.000001,6.099994,-0.425143
1030.000002,6.099993,-0.500143
1030.000002,6.099992,-0.575143
1030.000002,6.099991,-0.650142
1030.000002,6.099990,-0.725142
1030.000002,6.099989,-0.800142
1030.000003,6.099988,-0.875141
1030.000003,6.099987,-0.950141
1030.000003,6.099986,-1.025140
1030.000003,6.099984,-1.100140
1030.000004,6.099983,-1.175139
1030.000004,6.099982,-1.250138
1030.000004,6.099981,-1.325138
1029.999995,6.025022,1.599864
1029.999995,6.025021,1.524863
1029.999996,6.025020,1.449863
1029.999996,6.025019,1.374862
1029.999996,6.025018,1.299861
1029.999996,6.025017,1.224860
1029.999997,6.025016,1.149860
1029.999997,6.025015,1.074859
1029.999997,6.025014,0.999859
1029.999997,6.025013,0.924858
1029.999997,6.025012,0.849858
1029.999998,6.025011,0.774857
1029.999998,6.025010,0.699857
1029.999998,6.025009,0.624856
1029.999998,6.025008,0.549856
1029.999999,6.025007,0.474856
1029.999999,6.025006,0.399856
1029.999999,6.025004,0.324855
1029.999999,6.025003,0.249855
1030.000000,6.025002,0.174855
1030.000000,6.025001,0.099855
1030.000000,6.025000,0.024855
1030.000000,6.024999,-0.050145
1030.000000,6.024998,-0.125145
1030.000001,6.024997,-0.200145
1030.000001,6.024996,-0.275145
1030.000001,6.024995,-0.350145
1030.000001,6.024994,-0.425144
1030.000002,6.024993,-0.500144
1030.000002,6.024992,-0.575144
1030.000002,6.024991,-0.650143
1030.000002,6.024990,-0.725143
1030.000002,6.024989,-0.800143
1030.000003,6.024988,-0.875142
1030.000003,6.024987,-0.950142
1030.000003,6.024986,-1.025141
1030.000003,6.024985,-1.100141
1030.000004,6.024984,-1.175140
1030.000004,6.024983,-1.250139
1030.000004,6.024982,-1.325139
1030.000004,6.024980,-1.400138
1030.000004,6.024979,-1.475137
1030.000005,6.024978,-1.550136
1030.000005,6.024977,-1.625136
1029.999994,5.950026,1.899867
1029.999995,5.950025,1.824866
1029.999995,5.950024,1.749865
1029.999995,5.950023,1.674864
1029.999995,5.950022,1.599863
1029.999995,5.950021,1.524862
1029.999996,5.950020,1.449861
1029.999996,5.950019,1.374861
1029.999996,5.950018,1.299860
1029.999996,5.950017,1.224859
1029.999997,5.950016,1.149859
1029.999997,5.950015,1.074858
1029.999997,5.950014,0.999858
1029.999997,5.950013,0.924857
1029.999997,5.950012,0.849857
1029.999998,5.950011,0.774856
1029.999998,5.950010,0.699856
1029.999998,5.950009,0.624855
1029.999998,5.950008,0.549855
1029.999999,5.950006,0.474855
1029.999999,5.950005,0.399855
1029.999999,5.950004,0.324854
1029.999999,5.950003,0.249854
1030.000000,5.950002,0.174854
1030.000000,5.950001,0.099854
1030.000000,5.950000,0.024854
1030.000000,5.949999,-0.050146
1030.000000,5.949998,-0.125146
1030.000001,5.949997,-0.200146
1030.000001,5.949996,-0.275146
1030.000001,5.949995,-0.350146
1030.000001,5.949994,-0.425145
1030.000002,5.949993,-0.500145
1030.000002,5.949992,-0.575145
1030.000002,5.949991,-0.650145
1030.000002,5.949990,-0.725144
1030.000002,5.949989,-0.800144
1030.000003,5.949988,-0.875143
1030.000003,5.949987,-0.950143
1030.000003,5.949986,-1.025142
1030.000003,5.949985,-1.100142
1030.000004,5.949984,-1.175141
1030.000004,5.949983,-1.250141
1030.000004,5.949982,-1.325140
1030.000004,5.949981,-1.400139
1030.000004,5.949980,-1.475138
1030.000005,5.949979,-1.550138
1030.000005,5.949978,-1.625137
1030.000005,5.949977,-1.700136
1030.000005,5.949976,-1.775135
1030.000006,5.949975,-1.850134
1029.999994,5.875029,2.124869
1029.999994,5.875028,2.049868
1029.999994,5.875027,1.974867
1029.999994,5.875026,1.899866
1029.999995,5.875025,1.824865
1029.999995,5.875024,1.749864
1029.999995,5.875023,1.674863
1029.999995,5.875022,1.599862
1029.999995,5.875021,1.524861
1029.999996,5.875020,1.449860
1029.999996,5.875019,1.374860
1029.999996,5.875018,1.299859
1029.999996,5.875017,1.224858
1029.999997,5.875016,1.149858
1029.999997,5.875015,1.074857
1029.999997,5.875014,0.999856
1029.999997,5.875013,0.924856
1029.999997,5.875012,0.849855
1029.999998,5.875010,0.774855
1029.999998,5.875009,0.699855
1029.999998,5.875008,0.624854
1029.999998,5.875007,0.549854
1029.999999,5.875006,0.474854
1029.999999,5.875005,0.399853
1029.999999,5.875004,0.324853
1029.999999,5.875003,0.249853
1030.000000,5.875002,0.174853
1030.000000,5.875001,0.099853
1030.000000,5.875000,0.024853
1030.000000,5.874999,-0.050147
1030.000000,5.874998,-0.125147
1030.000001,5.874997,-0.200147
1030.000001,5.874996,-0.275147
1030.000001,5.874995,-0.350147
1030.000001,5.874994,-0.425147
1030.000002,5.874993,-0.500146
1030.000002,5.874992,-0.575146
1030.000002,5.874991,-0.650146
1030.000002,5.874990,-0.725145
1030.000002,5.874989,-0.800145
1030.000003,5.874988,-0.875144
1030.000003,5.874987,-0.950144
1030.000003,5.874986,-1.025143
1030.000003,5.874985,-1.100143
1030.000004,5.874984,-1.175142
1030.000004,5.874983,-1.250142
1030.000004,5.874982,-1.325141
1030.000004,5.874981,-1.400140
1030.000004,5.874980,-1.475139
1030.000005,5.874979,-1.550139
1030.000005,5.874978,-1.625138
1030.000005,5.874977,-1.700137
1030.000005,5.874976,-1.775136
1030.000006,5.874975,-1.850135
1030.000006,5.874974,-1.925134
1030.000006,5.874973,-2.000133
1030.000006,5.874972,-2.075132
1029.999993,5.800030,2.274870
1029.999993,5.800029,2.199869
1029.999994,5.800028,2.124868
1029.999994,5.800027,2.049867
1029.999994,5.800026,1.974866
1029.999994,5.800025,1.899865
1029.999995,5.800024,1.824864
1029.999995,5.800023,1.749863
